path,score
examples/gyrase_aahe/corc_extracted/A1932.sdf,52.920554995536804
examples/gyrase_aahe/corc_extracted/A1904.sdf,52.90759778022766
examples/gyrase_aahe/corc_extracted/A1770.sdf,52.81895101070404
examples/gyrase_aahe/corc_extracted/A1238.sdf,52.78409743309021
examples/gyrase_aahe/corc_extracted/A352.sdf,52.777066707611084
examples/gyrase_aahe/corc_extracted/A2121.sdf,52.75880980491638
examples/gyrase_aahe/corc_extracted/A997.sdf,52.633463978767395
examples/gyrase_aahe/corc_extracted/A1827.sdf,52.49101138114929
examples/gyrase_aahe/corc_extracted/A1442.sdf,52.31163811683655
examples/gyrase_aahe/corc_extracted/A1882.sdf,52.24746000766754
examples/gyrase_aahe/corc_extracted/A319.sdf,52.118425607681274
examples/gyrase_aahe/corc_extracted/A1144.sdf,51.80141878128052
examples/gyrase_aahe/corc_extracted/A1626.sdf,51.35382318496704
examples/gyrase_aahe/corc_extracted/A1999.sdf,50.65398824214935
examples/gyrase_aahe/corc_extracted/A981.sdf,50.52350461483002
examples/gyrase_aahe/corc_extracted/A32.sdf,50.48314365744591
examples/gyrase_aahe/corc_extracted/A1948.sdf,50.2354816198349
examples/gyrase_aahe/corc_extracted/A1927.sdf,50.16876244544983
examples/gyrase_aahe/corc_extracted/A1381.sdf,50.115535497665405
examples/gyrase_aahe/corc_extracted/A1054.sdf,50.10433781147003
examples/gyrase_aahe/corc_extracted/A1608.sdf,50.068746358156204
examples/gyrase_aahe/corc_extracted/A603.sdf,50.065587282180786
examples/gyrase_aahe/corc_extracted/A289.sdf,49.97356641292572
examples/gyrase_aahe/corc_extracted/A1711.sdf,49.945141077041626
examples/gyrase_aahe/corc_extracted/A675.sdf,49.856412291526794
examples/gyrase_aahe/corc_extracted/A577.sdf,49.827712535858154
examples/gyrase_aahe/corc_extracted/A1878.sdf,49.821176409721375
examples/gyrase_aahe/corc_extracted/A1945.sdf,49.793083906173706
examples/gyrase_aahe/corc_extracted/A1743.sdf,49.70724034309387
examples/gyrase_aahe/corc_extracted/A713.sdf,49.65618014335632
examples/gyrase_aahe/corc_extracted/A15.sdf,49.645108222961426
examples/gyrase_aahe/corc_extracted/A1639.sdf,49.54262626171112
examples/gyrase_aahe/corc_extracted/A1775.sdf,49.50607466697693
examples/gyrase_aahe/corc_extracted/A1640.sdf,49.42836403846741
examples/gyrase_aahe/corc_extracted/A2091.sdf,49.396218061447144
examples/gyrase_aahe/corc_extracted/A1565.sdf,49.18200600147247
examples/gyrase_aahe/corc_extracted/A590.sdf,48.73793983459473
examples/gyrase_aahe/corc_extracted/A526.sdf,48.67777982354164
examples/gyrase_aahe/corc_extracted/A944.sdf,48.43492263555527
examples/gyrase_aahe/corc_extracted/A1644.sdf,48.42753565311432
examples/gyrase_aahe/corc_extracted/A2144.sdf,48.135461285710335
examples/gyrase_aahe/corc_extracted/A1217.sdf,47.99786841869354
examples/gyrase_aahe/corc_extracted/A1566.sdf,47.97108566761017
examples/gyrase_aahe/corc_extracted/A870.sdf,47.58894121646881
examples/gyrase_aahe/corc_extracted/A1399.sdf,47.00936061143875
examples/gyrase_aahe/corc_extracted/A1472.sdf,46.24795415997505
examples/gyrase_aahe/corc_extracted/cocr.sdf,45.55584955215454
examples/gyrase_aahe/corc_extracted/A2031.sdf,45.55377680063248
examples/gyrase_aahe/corc_extracted/A1723.sdf,45.18358838558197
examples/gyrase_aahe/corc_extracted/A1528.sdf,44.224385142326355
examples/gyrase_aahe/corc_extracted/A1971.sdf,44.04257953166962
examples/gyrase_aahe/corc_extracted/A1675.sdf,43.27269847691059
examples/gyrase_aahe/corc_extracted/A2058.sdf,43.04999125003815
examples/gyrase_aahe/corc_extracted/A1313.sdf,42.896387338638306
examples/gyrase_aahe/corc_extracted/A742.sdf,42.87674830853939
examples/gyrase_aahe/corc_extracted/A1167.sdf,42.6900759935379
examples/gyrase_aahe/corc_extracted/A761.sdf,41.53322607278824
examples/gyrase_aahe/corc_extracted/A804.sdf,41.177909314632416
examples/gyrase_aahe/corc_extracted/A1261.sdf,40.8949773311615
examples/gyrase_aahe/corc_extracted/A1300.sdf,40.158594489097595
examples/gyrase_aahe/corc_extracted/A1384.sdf,40.080209732055664
examples/gyrase_aahe/corc_extracted/A1319.sdf,40.05585151910782
examples/gyrase_aahe/corc_extracted/A2178.sdf,40.01849567890167
examples/gyrase_aahe/corc_extracted/A566.sdf,39.97692334651947
examples/gyrase_aahe/corc_extracted/A1412.sdf,39.974310517311096
examples/gyrase_aahe/corc_extracted/A714.sdf,39.87393099069595
